"","","Min","TMn","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Avg","Avg","Avg","Avg","Tot","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Smp","Avg"
"2015-08-05 07:25:00",1613,12.94,"2015-08-05 07:23:00",382.7,421.2,0,27.74,35.17,27.42,35.46,27.17,67.17,35.46,8.42,27.42,92.8,20.84,"NAN",6.036,1.555,4.222,1.555,4.222,12.2,6.654,-0.754,2.677,0,-0.754,2.677,-0.5,11.17,27.4,0,0,31.81,0,30.91,31.13,27.4,31.79,257.4,10.73,16.68,9,0.16,25.54,0.254,54.01,0.377,86.5,94.3,-0.06,0,7999,0,0
"2015-08-05 07:30:00",1614,12.95,"2015-08-05 07:25:45",390,419.2,0,27.71,35.23,27.36,35.44,27.09,67.09,35.45,8.36,27.36,92.8,20.84,"NAN",6.039,1.533,4.191,1.533,4.191,12.12,6.654,-0.751,2.69,0,-0.751,2.69,-0.435,11.12,27.4,0,0,31.79,0,30.94,31.13,27.4,31.82,228.7,10.67,16.73,9,0.161,25.57,0.254,54.07,0.377,86.5,94.3,-0.06,0,7999,0,0
"2015-08-05 07:35:00",1615,12.95,"2015-08-05 07:30:30",388.5,418.1,0,27.69,35.25,27.33,35.54,27.04,67.04,35.53,8.33,27.33,92.8,20.84,"NAN",6.041,1.51,4.16,1.51,4.16,12.09,6.641,-0.749,2.703,0,-0.749,2.703,-0.461,11.08,27.39,0,0,31.32,0,30.81,31.12,27.39,31.43,154.4,10.68,16.72,9,0.161,25.59,0.253,53.96,0.377,86.5,94.3,-0.061,0,7999,0,0
"2015-08-05 07:40:00",1616,12.95,"2015-08-05 07:39:15",389.5,418.2,0,27.68,35.25,27.29,35.58,26.99,66.99,35.57,8.29,27.29,92.8,20.82,"NAN",6.038,1.489,4.126,1.489,4.126,12.08,6.602,-0.748,2.719,0,-0.748,2.719,-0.474,11.02,27.39,0,0,31.64,0,30.79,31.12,27.39,31.59,259.1,10.66,16.73,9,0.16,25.55,0.254,54.05,0.377,86.5,94.3,-0.06,0,7999,0,0
"2015-08-05 07:45:00",1617,12.95,"2015-08-05 07:44:00",388.7,412.2,0,27.7,35.22,27.26,35.68,26.96,66.96,35.68,8.26,27.26,92.8,20.82,"NAN",6.039,1.464,4.095,1.464,4.095,12.16,6.615,-0.749,2.733,0,-0.749,2.733,-0.474,11.13,27.38,0,0,31.64,0,30.85,31.12,27.38,31.64,228.8,10.68,16.7,9,0.161,25.59,0.254,54.17,0.377,86.5,94.3,-0.06,0,7999,0,0
"2015-08-05 07:50:00",1618,12.95,"2015-08-05 07:46:15",400.6,419.5,0,27.64,35.38,27.26,35.74,26.93,66.92,35.74,8.27,27.27,92.8,20.82,"NAN",6.038,1.441,4.063,1.441,4.063,12.17,6.563,-0.75,2.748,0,-0.75,2.748,-0.461,11.05,27.37,0,0,31.38,0,30.86,31.11,27.37,31.6,184.9,10.71,16.67,9,0.16,25.52,0.254,54.1,0.377,86.5,94.3,-0.06,0,7999,0,0
"2015-08-05 07:55:00",1619,12.94,"2015-08-05 07:53:30",393.9,406.1,0,27.64,35.44,27.23,35.92,26.92,66.92,35.91,8.23,27.23,92.8,20.82,"NAN",6.033,1.423,4.031,1.423,4.031,12.14,6.576,-0.748,2.763,0,-0.748,2.763,-0.487,11.06,27.37,0,0,31.26,0,30.69,31.09,27.37,31.29,167.6,10.75,16.62,9,0.161,25.6,0.254,54.08,0.377,86.6,94.3,-0.06,0,7999,0,0
"2015-08-05 08:00:00",1620,12.95,"2015-08-05 07:59:45",391.1,411.2,0,27.65,35.47,27.22,36.04,26.9,66.9,36.03,8.22,27.22,92.8,20.83,"NAN",6.041,1.402,4,1.402,4,12.11,6.55,-0.741,2.78,0,-0.741,2.78,-0.474,11.02,27.36,0,0,31.51,0,30.67,31.09,27.36,31.45,229.4,10.79,16.58,9,0.16,25.54,0.254,54.08,0.377,86.5,94.4,-0.06,0,7999,0,0
"2015-08-05 08:05:00",1621,12.95,"2015-08-05 08:02:00",379.8,418.6,0,27.6,35.68,27.22,36.18,26.96,66.95,36.18,2.218,27.22,92.8,20.83,"NAN",6.04,1.376,3.971,1.376,3.971,11.99,6.615,-0.745,2.798,0,-0.745,2.798,-0.409,10.97,27.36,0,0,31.44,0,30.71,31.09,27.36,31.47,228.9,10.85,16.5,9,0.16,25.49,0.254,54.14,0.377,86.6,94.4,-0.06,0,7999,0,0
"2015-08-05 08:10:00",1622,12.95,"2015-08-05 08:07:30",392.1,415.2,0,27.62,35.72,27.21,36.29,26.95,66.95,36.29,2.205,27.21,92.8,20.84,"NAN",6.037,1.349,3.94,1.349,3.94,11.98,6.525,-0.748,2.815,0,-0.748,2.815,-0.448,11,27.35,0,0,31.53,0,30.72,31.08,27.35,31.5,228.7,10.89,16.46,9,0.16,25.54,0.254,54.19,0.377,86.6,94.4,-0.06,0,7999,0,0
"2015-08-05 08:15:00",1623,12.95,"2015-08-05 08:10:45",389.5,415.3,0,27.63,35.79,27.2,36.4,26.98,66.98,36.4,2.203,27.2,92.8,20.83,"NAN",6.041,1.335,3.906,1.335,3.906,12,6.473,-0.737,2.836,0,-0.737,2.836,-0.474,10.91,27.34,0,0,31.52,0,30.73,31.08,27.34,31.52,229,10.93,16.41,9,0.16,25.52,0.254,54.01,0.377,86.6,94.4,-0.06,0,7999,0,0
"2015-08-05 08:20:00",1624,12.94,"2015-08-05 08:18:45",392.8,418.7,0,27.61,35.94,27.2,36.51,26.98,66.97,36.5,2.199,27.2,92.8,20.82,"NAN",6.044,1.307,3.876,1.307,3.876,11.95,6.537,-0.741,2.857,0,-0.741,2.857,-0.435,10.91,27.34,0,0,31.54,0,30.74,31.07,27.34,31.52,228.7,10.97,16.37,9,0.16,25.47,0.253,53.99,0.377,86.6,94.4,-0.061,0,7999,0,0
"2015-08-05 08:25:00",1625,12.95,"2015-08-05 08:24:00",383.6,419.9,0,27.62,35.99,27.19,36.6,26.94,66.95,36.6,2.191,27.19,92.8,20.82,"NAN",6.041,1.279,3.847,1.279,3.847,11.92,6.473,-0.743,2.88,0,-0.743,2.88,-0.435,10.86,27.33,0,0,31.5,0,30.73,31.07,27.33,31.5,228.8,11.01,16.32,9,0.161,25.6,0.253,53.98,0.377,86.6,94.4,-0.06,0,7999,0,0
"2015-08-05 08:30:00",1626,12.94,"2015-08-05 08:28:30",384.3,419.3,0,27.64,36.06,27.19,36.73,26.97,66.97,36.72,2.191,27.19,92.8,20.82,"NAN",6.044,1.246,3.819,1.246,3.819,11.95,6.499,-0.756,2.902,0,-0.756,2.902,-0.435,10.92,27.33,0,0,31.49,0,30.75,31.07,27.33,31.51,228.7,11.06,16.27,9,0.16,25.51,0.254,54.03,0.377,86.7,94.4,-0.06,0,7999,0,0
"2015-08-05 08:35:00",1627,12.95,"2015-08-05 08:32:15",391.4,416.5,0,27.63,36.17,27.2,36.85,26.99,66.99,36.84,2.195,27.2,92.8,20.81,"NAN",6.037,1.236,3.789,1.236,3.789,12.02,6.563,-0.744,2.926,0,-0.744,2.926,-0.461,10.86,27.32,0,0,31.39,0,30.73,31.07,27.32,31.49,228.4,11.11,16.21,9,0.16,25.51,0.254,54.08,0.377,86.6,94.5,-0.06,0,7999,0,0
"2015-08-05 08:40:00",1628,12.95,"2015-08-05 08:36:00",389.8,422.7,0,27.65,36.23,27.19,36.98,27.01,67.01,36.98,2.186,27.19,92.8,20.81,"NAN",6.033,1.226,3.758,1.226,3.758,12.03,6.473,-0.729,2.951,0,-0.729,2.951,-0.448,10.87,27.32,0,0,31.56,0,30.73,31.06,27.32,31.49,228.4,11.16,16.16,9,0.16,25.52,0.253,53.9,0.377,86.7,94.5,-0.06,0,7999,0,0
